f,s11,ZL,ZL_a
5030000000.0,(-0.7706189543764511+0.09873056071377599j),(47.50696368506083+23.66500758244064j),376.8977057303863
5095000000.0,(-0.7057041711832701+0.0237637221592302j),(64.94203069986574+6.155613616183506j),376.89345916839636
5160000000.0,(-0.749568104332155-0.0799902998603539j),(53.048959360244474-19.656791855414205j),376.88937220955796
5225000000.0,(-0.8940921475687164-0.052293341810125314j),(20.77037915695443-10.978743321083424j),376.88543695327576
5290000000.0,(-0.8654076030540913+0.09865921762229242j),(26.06552995449827+21.31140296411009j),376.88164598193225
5355000000.0,(-0.7405661221274202+0.0976392629432708j),(54.815755399254236+24.216407988902976j),376.87799232587906
5420000000.0,(-0.6912458208060659-0.004805202652355427j),(68.7986816708317-1.2662557869553959j),376.87446943135376
5485000000.0,(-0.7786007338460985-0.1113747994052048j),(45.257466384810314-26.433409305626196j),376.8710711310467
5550000000.0,(-0.9303234133763034-0.016986567212608935j),(13.573113344005778-3.435823566514576j),376.8677916170695
5615000000.0,(-0.8381974168529042+0.12775957046696246j),(31.20132572803118+28.361660266950075j),376.8646254161048
5680000000.0,(-0.709362278103467+0.08640629563793552j),(62.95283006111664+22.23211155222073j),376.8615673665383
5745000000.0,(-0.6849332764792962-0.04159227479924337j),(70.19661806294883-11.035477940655733j),376.858612597393
5810000000.0,(-0.8251365713597818-0.1336080557518223j),(33.90473113814422-30.06948137218307j),376.8557565089077
5875000000.0,(-0.949226686313421+0.035774361474619376j),(9.686038716306856+7.094191355235308j),376.85299475461153
5940000000.0,(-0.8007122159951564+0.14599539615591253j),(38.973272817924226+33.713510740903516j),376.8503232247673
6005000000.0,(-0.680250966717153+0.06467481954377044j),(71.04992154293089+17.240103342194054j),376.8477380310627
6070000000.0,(-0.6908049411386451-0.0848091505136517j),(67.79446224409261-22.302699816034263j),376.84523549244585
6135000000.0,(-0.8862655396396417-0.13612255556841624j),(20.65207785289712-28.685261492455144j),376.84281212200517
6200000000.0,(-0.943392856244043+0.09506570305346519j),(10.050812055386498+18.925710827706276j),376.8404646148096
6265000000.0,(-0.7578688365845225+0.15096101562108502j),(48.76738492515699+36.54985427972539j),376.838189836628
6330000000.0,(-0.6563101164037032+0.032761679001858286j),(78.01676707575407+8.996950331295375j),376.83598481345547
6395000000.0,(-0.7131152450308622-0.13064401930211608j),(60.56223321595085-33.35629758465301j),376.83384672178295
6460000000.0,(-0.9519085943333957-0.10943717748225283j),(8.074490154026764-21.5804444654447j),376.83177287954857
6525000000.0,(-0.9132516640522071+0.14830345913376045j),(14.73309418752309+30.351535527068783j),376.8297607377179
6590000000.0,(-0.7142197733238613+0.14216296185272542j),(59.81844689680482+36.21176574082628j),376.8278078724428
6655000000.0,(-0.6407654684252846-0.0084247855460182j),(82.49138174447133-2.3584416978869474j),376.8259119777554
6720000000.0,(-0.7554977036156436-0.17286175526344577j),(48.36068565856244-41.86743347568402j),376.8240708587533
6785000000.0,(-1.0054152837256405-0.05074660787239048j),(-1.258030552907263-9.503573636501928j),376.8222824252414
6850000000.0,(-0.8649041348602711+0.1861235663138833j),(23.311730577374547+39.93451710312672j),376.82054468579327
6915000000.0,(-0.6736415848047447+0.12016783972027607j),(71.16979213263886+32.1656850087217j),376.818855742203
6980000000.0,(-0.6370207613225197-0.057213650586939974j),(82.9906330928631-16.07022104417895j),376.8172137842964
7045000000.0,(-0.8192931863119488-0.20185870753065055j),(32.390658985712335-45.4032646428636j),376.81561708507644
7110000000.0,(-1.0293942690556794+0.03135758515342302j),(-5.54651387346691+5.736713656480836j),376.81406399617816
7175000000.0,(-0.806821661775614+0.2041399424588137j),(35.030104294232444+46.53117578189586j),376.81255294361085
7240000000.0,(-0.6395615200495223+0.08625151941611033j),(81.5689832541566+24.113750323673827j),376.81108242376666
7305000000.0,(-0.6487038405486787-0.11077451189281702j),(78.23417069744133-30.573870211623404j),376.8096509996771
7370000000.0,(-0.9009307987991186-0.20507191238054281j),(15.077021426854802-42.27648033929193j),376.8082572974997
7435000000.0,(-1.0144756522914764+0.1184526410021777j),(-3.996666287539109+21.92151427892849j),376.8069000032189
7500000000.0,(-0.7470445640675737+0.201823007036158j),(48.87693694171506+49.175920836202195j),376.80557785954625
7565000000.0,(-0.6150850912303185+0.04210722182228198j),(89.48488456887011+12.156722762980671j),376.8042896630069
7630000000.0,(-0.6794772689112453-0.16454703143156202j),(67.64530674359797-43.54489131277827j),376.8030342611986
7695000000.0,(-0.9877736334029642-0.1702270810021773j),(-0.44248178435686397-32.23030473247189j),376.8018105502126
7760000000.0,(-0.9643346834205991+0.19053696532999403j),(3.265445966609998+36.86573116269879j),376.80061747220503
7825000000.0,(-0.6918942249769469+0.18117681841840588j),(63.568017913265855+47.15683541012406j),376.79945401310925
7890000000.0,(-0.60324491799168-0.009884775985647893j),(93.22842746018014-2.897940948300954j),376.79831920047945
7955000000.0,(-0.7321905546032983-0.211258932303665j),(51.87933301794601-52.28163205536541j),376.7972121014571
8020000000.0,(-1.0576178707485193-0.09337446576275034j),(-11.30379945628076-16.58600061755324j),376.7961318208529
8085000000.0,(-0.8922364930439275+0.23460351252972916j),(15.429499775882794+48.6288388726886j),376.7950774993357
8150000000.0,(-0.646135733931659+0.14534754403685338j),(77.45671110638212+40.10861977985472j),376.7940483117223
8215000000.0,(-0.6067847264792685-0.0666087726088092j),(91.40488291569966-19.40900277448245j),376.7930434653623
8280000000.0,(-0.8067882368070307-0.24057694414844918j),(33.027018849465506-54.56811161583941j),376.79206219861044
